Fecha,Equipo,Consumo_kWh,Horas_Operativas,Fallas_Detectadas
2027-09-11,Motor_Principal,434,20,3
2027-09-11,Compresor_A,306,13,0
2027-09-11,Bomba_Agua,111,24,0
2027-09-11,Ventilador_Norte,98,24,0
2027-09-11,Generador_Respaldo,85,0,0
2027-09-11,Banda_Transportadora,200,16,0
2027-09-12,Motor_Principal,479,24,0
2027-09-12,Compresor_A,284,13,0
2027-09-12,Bomba_Agua,164,21,0
2027-09-12,Ventilador_Norte,106,21,0
2027-09-12,Generador_Respaldo,88,4,1
2027-09-12,Banda_Transportadora,201,15,0
2027-09-13,Motor_Principal,455,17,0
2027-09-13,Compresor_A,306,23,3
2027-09-13,Bomba_Agua,180,23,0
2027-09-13,Ventilador_Norte,116,24,0
2027-09-13,Generador_Respaldo,74,3,0
2027-09-13,Banda_Transportadora,216,15,0
2027-09-14,Motor_Principal,456,22,0
2027-09-14,Compresor_A,311,19,0
2027-09-14,Bomba_Agua,133,20,0
2027-09-14,Ventilador_Norte,122,24,0
2027-09-14,Generador_Respaldo,82,2,2
2027-09-14,Banda_Transportadora,211,20,0
2027-09-15,Motor_Principal,449,24,0
2027-09-15,Compresor_A,307,17,3
2027-09-15,Bomba_Agua,130,22,0
2027-09-15,Ventilador_Norte,99,24,0
2027-09-15,Generador_Respaldo,84,2,1
2027-09-15,Banda_Transportadora,242,13,0
2027-09-16,Motor_Principal,453,22,0
2027-09-16,Compresor_A,325,17,0
2027-09-16,Bomba_Agua,133,24,0
2027-09-16,Ventilador_Norte,116,24,0
2027-09-16,Generador_Respaldo,83,2,0
2027-09-16,Banda_Transportadora,237,15,0
2027-09-17,Motor_Principal,331,23,0
2027-09-17,Compresor_A,272,16,3
2027-09-17,Bomba_Agua,163,23,0
2027-09-17,Ventilador_Norte,109,23,0
2027-09-17,Generador_Respaldo,81,2,0
2027-09-17,Banda_Transportadora,230,16,0
2027-09-18,Motor_Principal,447,19,0
2027-09-18,Compresor_A,280,22,0
2027-09-18,Bomba_Agua,184,24,0
2027-09-18,Ventilador_Norte,118,24,0
2027-09-18,Generador_Respaldo,95,5,0
2027-09-18,Banda_Transportadora,181,14,0
2027-09-19,Motor_Principal,418,22,0
2027-09-19,Compresor_A,329,15,0
2027-09-19,Bomba_Agua,157,22,0
2027-09-19,Ventilador_Norte,115,23,0
2027-09-19,Generador_Respaldo,77,3,0
2027-09-19,Banda_Transportadora,241,11,0
2027-09-20,Motor_Principal,554,24,0
2027-09-20,Compresor_A,278,17,0
2027-09-20,Bomba_Agua,149,24,0
2027-09-20,Ventilador_Norte,122,24,0
2027-09-20,Generador_Respaldo,88,2,0
2027-09-20,Banda_Transportadora,219,17,0
2027-09-21,Motor_Principal,365,22,0
2027-09-21,Compresor_A,316,17,1
2027-09-21,Bomba_Agua,139,22,0
2027-09-21,Ventilador_Norte,99,24,0
2027-09-21,Generador_Respaldo,85,5,0
2027-09-21,Banda_Transportadora,248,18,0
2027-09-22,Motor_Principal,484,20,0
2027-09-22,Compresor_A,284,13,0
2027-09-22,Bomba_Agua,166,24,0
2027-09-22,Ventilador_Norte,110,22,0
2027-09-22,Generador_Respaldo,89,4,0
2027-09-22,Banda_Transportadora,222,13,0
2027-09-23,Motor_Principal,420,19,0
2027-09-23,Compresor_A,350,13,0
2027-09-23,Bomba_Agua,155,22,0
2027-09-23,Ventilador_Norte,96,20,0
2027-09-23,Generador_Respaldo,77,0,0
2027-09-23,Banda_Transportadora,174,16,0
2027-09-24,Motor_Principal,486,21,0
2027-09-24,Compresor_A,316,17,0
2027-09-24,Bomba_Agua,170,24,0
2027-09-24,Ventilador_Norte,94,24,0
2027-09-24,Generador_Respaldo,89,8,0
2027-09-24,Banda_Transportadora,193,13,1
2027-09-25,Motor_Principal,423,23,0
2027-09-25,Compresor_A,288,14,0
2027-09-25,Bomba_Agua,161,23,0
2027-09-25,Ventilador_Norte,95,19,0
2027-09-25,Generador_Respaldo,82,4,0
2027-09-25,Banda_Transportadora,179,14,2
2027-09-26,Motor_Principal,440,17,0
2027-09-26,Compresor_A,279,19,0
2027-09-26,Bomba_Agua,136,22,0
2027-09-26,Ventilador_Norte,120,24,0
2027-09-26,Generador_Respaldo,80,4,0
2027-09-26,Banda_Transportadora,208,15,0
2027-09-27,Motor_Principal,443,23,0
2027-09-27,Compresor_A,328,19,0
2027-09-27,Bomba_Agua,154,24,0
2027-09-27,Ventilador_Norte,113,21,0
2027-09-27,Generador_Respaldo,108,1,2
2027-09-27,Banda_Transportadora,244,15,0
2027-09-28,Motor_Principal,450,21,0
2027-09-28,Compresor_A,349,18,0
2027-09-28,Bomba_Agua,169,24,0
2027-09-28,Ventilador_Norte,104,24,0
2027-09-28,Generador_Respaldo,97,5,0
2027-09-28,Banda_Transportadora,203,13,0
2027-09-29,Motor_Principal,449,21,0
2027-09-29,Compresor_A,328,19,0
2027-09-29,Bomba_Agua,154,21,0
2027-09-29,Ventilador_Norte,117,22,0
2027-09-29,Generador_Respaldo,90,5,0
2027-09-29,Banda_Transportadora,188,16,0
2027-09-30,Motor_Principal,413,20,0
2027-09-30,Compresor_A,388,19,0
2027-09-30,Bomba_Agua,156,24,0
2027-09-30,Ventilador_Norte,104,22,0
2027-09-30,Generador_Respaldo,75,4,0
2027-09-30,Banda_Transportadora,221,15,0
2027-10-01,Motor_Principal,446,19,0
2027-10-01,Compresor_A,304,20,0
2027-10-01,Bomba_Agua,143,23,0
2027-10-01,Ventilador_Norte,100,24,0
2027-10-01,Generador_Respaldo,87,7,3
2027-10-01,Banda_Transportadora,217,16,0
2027-10-02,Motor_Principal,438,21,0
2027-10-02,Compresor_A,295,15,0
2027-10-02,Bomba_Agua,150,22,0
2027-10-02,Ventilador_Norte,89,24,0
2027-10-02,Generador_Respaldo,76,4,0
2027-10-02,Banda_Transportadora,175,17,0
2027-10-03,Motor_Principal,418,19,0
2027-10-03,Compresor_A,347,18,1
2027-10-03,Bomba_Agua,143,24,0
2027-10-03,Ventilador_Norte,126,21,0
2027-10-03,Generador_Respaldo,91,0,0
2027-10-03,Banda_Transportadora,186,16,0
2027-10-04,Motor_Principal,445,23,0
2027-10-04,Compresor_A,283,16,1
2027-10-04,Bomba_Agua,160,24,0
2027-10-04,Ventilador_Norte,92,24,0
2027-10-04,Generador_Respaldo,104,3,0
2027-10-04,Banda_Transportadora,212,15,0
2027-10-05,Motor_Principal,435,21,0
2027-10-05,Compresor_A,302,17,0
2027-10-05,Bomba_Agua,129,24,0
2027-10-05,Ventilador_Norte,93,19,0
2027-10-05,Generador_Respaldo,93,5,3
2027-10-05,Banda_Transportadora,201,20,0
2027-10-06,Motor_Principal,391,20,0
2027-10-06,Compresor_A,347,15,0
2027-10-06,Bomba_Agua,143,24,0
2027-10-06,Ventilador_Norte,115,24,0
2027-10-06,Generador_Respaldo,82,2,0
2027-10-06,Banda_Transportadora,212,17,0
2027-10-07,Motor_Principal,424,22,0
2027-10-07,Compresor_A,297,22,0
2027-10-07,Bomba_Agua,156,21,0
2027-10-07,Ventilador_Norte,118,24,0
2027-10-07,Generador_Respaldo,82,6,0
2027-10-07,Banda_Transportadora,229,18,0
2027-10-08,Motor_Principal,476,23,0
2027-10-08,Compresor_A,276,20,0
2027-10-08,Bomba_Agua,161,23,0
2027-10-08,Ventilador_Norte,113,21,0
2027-10-08,Generador_Respaldo,84,5,0
2027-10-08,Banda_Transportadora,219,17,0
2027-10-09,Motor_Principal,551,23,0
2027-10-09,Compresor_A,301,17,0
2027-10-09,Bomba_Agua,134,24,0
2027-10-09,Ventilador_Norte,99,23,0
2027-10-09,Generador_Respaldo,95,6,0
2027-10-09,Banda_Transportadora,193,13,0
2027-10-10,Motor_Principal,366,23,0
2027-10-10,Compresor_A,339,14,0
2027-10-10,Bomba_Agua,167,24,0
2027-10-10,Ventilador_Norte,114,22,0
2027-10-10,Generador_Respaldo,81,1,0
2027-10-10,Banda_Transportadora,244,18,0
2027-10-11,Motor_Principal,456,23,0
2027-10-11,Compresor_A,372,19,0
2027-10-11,Bomba_Agua,155,19,0
2027-10-11,Ventilador_Norte,100,24,0
2027-10-11,Generador_Respaldo,85,1,0
2027-10-11,Banda_Transportadora,221,19,0
2027-10-12,Motor_Principal,420,20,0
2027-10-12,Compresor_A,342,18,0
2027-10-12,Bomba_Agua,140,24,0
2027-10-12,Ventilador_Norte,85,24,0
2027-10-12,Generador_Respaldo,100,2,0
2027-10-12,Banda_Transportadora,199,14,0
2027-10-13,Motor_Principal,492,20,0
2027-10-13,Compresor_A,336,19,0
2027-10-13,Bomba_Agua,145,22,0
2027-10-13,Ventilador_Norte,129,24,0
2027-10-13,Generador_Respaldo,81,2,0
2027-10-13,Banda_Transportadora,195,14,0
2027-10-14,Motor_Principal,566,23,0
2027-10-14,Compresor_A,336,19,0
2027-10-14,Bomba_Agua,135,21,0
2027-10-14,Ventilador_Norte,101,22,0
2027-10-14,Generador_Respaldo,87,5,0
2027-10-14,Banda_Transportadora,203,16,0
2027-10-15,Motor_Principal,462,23,0
2027-10-15,Compresor_A,338,19,1
2027-10-15,Bomba_Agua,137,23,0
2027-10-15,Ventilador_Norte,103,24,0
2027-10-15,Generador_Respaldo,90,3,0
2027-10-15,Banda_Transportadora,208,15,0
2027-10-16,Motor_Principal,424,22,0
2027-10-16,Compresor_A,297,13,0
2027-10-16,Bomba_Agua,153,24,0
2027-10-16,Ventilador_Norte,97,24,0
2027-10-16,Generador_Respaldo,86,4,0
2027-10-16,Banda_Transportadora,211,16,0
2027-10-17,Motor_Principal,493,21,0
2027-10-17,Compresor_A,312,14,0
2027-10-17,Bomba_Agua,140,23,0
2027-10-17,Ventilador_Norte,113,20,0
2027-10-17,Generador_Respaldo,90,5,0
2027-10-17,Banda_Transportadora,252,14,0
2027-10-18,Motor_Principal,412,21,0
2027-10-18,Compresor_A,312,20,0
2027-10-18,Bomba_Agua,156,24,0
2027-10-18,Ventilador_Norte,109,22,0
2027-10-18,Generador_Respaldo,78,9,0
2027-10-18,Banda_Transportadora,219,14,0
2027-10-19,Motor_Principal,407,21,0
2027-10-19,Compresor_A,290,17,0
2027-10-19,Bomba_Agua,158,23,0
2027-10-19,Ventilador_Norte,100,24,0
2027-10-19,Generador_Respaldo,85,3,0
2027-10-19,Banda_Transportadora,223,18,0
2027-10-20,Motor_Principal,400,19,0
2027-10-20,Compresor_A,259,18,0
2027-10-20,Bomba_Agua,135,24,0
2027-10-20,Ventilador_Norte,105,23,0
2027-10-20,Generador_Respaldo,91,4,1
2027-10-20,Banda_Transportadora,198,16,0
2027-10-21,Motor_Principal,430,18,0
2027-10-21,Compresor_A,273,17,0
2027-10-21,Bomba_Agua,127,21,0
2027-10-21,Ventilador_Norte,99,23,0
2027-10-21,Generador_Respaldo,90,5,0
2027-10-21,Banda_Transportadora,138,15,0
2027-10-22,Motor_Principal,413,24,0
2027-10-22,Compresor_A,376,17,0
2027-10-22,Bomba_Agua,147,20,0
2027-10-22,Ventilador_Norte,117,24,0
2027-10-22,Generador_Respaldo,80,5,0
2027-10-22,Banda_Transportadora,211,15,0
2027-10-23,Motor_Principal,478,21,0
2027-10-23,Compresor_A,313,19,0
2027-10-23,Bomba_Agua,162,24,0
2027-10-23,Ventilador_Norte,81,24,0
2027-10-23,Generador_Respaldo,79,5,3
2027-10-23,Banda_Transportadora,228,16,0
2027-10-24,Motor_Principal,468,22,0
2027-10-24,Compresor_A,343,22,1
2027-10-24,Bomba_Agua,157,24,0
2027-10-24,Ventilador_Norte,97,23,0
2027-10-24,Generador_Respaldo,93,4,0
2027-10-24,Banda_Transportadora,200,13,2
2027-10-25,Motor_Principal,442,24,0
2027-10-25,Compresor_A,298,16,0
2027-10-25,Bomba_Agua,166,24,0
2027-10-25,Ventilador_Norte,114,22,0
2027-10-25,Generador_Respaldo,87,6,0
2027-10-25,Banda_Transportadora,211,18,0
2027-10-26,Motor_Principal,477,24,0
2027-10-26,Compresor_A,312,21,0
2027-10-26,Bomba_Agua,148,24,0
2027-10-26,Ventilador_Norte,97,24,0
2027-10-26,Generador_Respaldo,85,2,0
2027-10-26,Banda_Transportadora,200,15,0
2027-10-27,Motor_Principal,490,23,0
2027-10-27,Compresor_A,409,18,0
2027-10-27,Bomba_Agua,177,21,0
2027-10-27,Ventilador_Norte,117,24,0
2027-10-27,Generador_Respaldo,81,2,0
2027-10-27,Banda_Transportadora,198,15,0
2027-10-28,Motor_Principal,369,22,0
2027-10-28,Compresor_A,276,17,0
2027-10-28,Bomba_Agua,153,24,0
2027-10-28,Ventilador_Norte,132,23,0
2027-10-28,Generador_Respaldo,83,1,0
2027-10-28,Banda_Transportadora,214,16,0
2027-10-29,Motor_Principal,498,23,0
2027-10-29,Compresor_A,281,19,0
2027-10-29,Bomba_Agua,155,24,0
2027-10-29,Ventilador_Norte,91,24,0
2027-10-29,Generador_Respaldo,80,1,1
2027-10-29,Banda_Transportadora,171,16,0
2027-10-30,Motor_Principal,464,23,0
2027-10-30,Compresor_A,341,20,0
2027-10-30,Bomba_Agua,144,24,0
2027-10-30,Ventilador_Norte,88,24,0
2027-10-30,Generador_Respaldo,85,5,0
2027-10-30,Banda_Transportadora,202,13,0
2027-10-31,Motor_Principal,441,16,0
2027-10-31,Compresor_A,307,19,2
2027-10-31,Bomba_Agua,150,24,0
2027-10-31,Ventilador_Norte,84,22,0
2027-10-31,Generador_Respaldo,76,6,0
2027-10-31,Banda_Transportadora,200,16,2
2027-11-01,Motor_Principal,436,23,0
2027-11-01,Compresor_A,373,16,0
2027-11-01,Bomba_Agua,155,24,0
2027-11-01,Ventilador_Norte,111,24,0
2027-11-01,Generador_Respaldo,70,1,2
2027-11-01,Banda_Transportadora,236,16,0
2027-11-02,Motor_Principal,455,21,0
2027-11-02,Compresor_A,313,18,0
2027-11-02,Bomba_Agua,140,23,0
2027-11-02,Ventilador_Norte,101,24,0
2027-11-02,Generador_Respaldo,82,1,0
2027-11-02,Banda_Transportadora,213,16,0
2027-11-03,Motor_Principal,421,20,0
2027-11-03,Compresor_A,363,18,0
2027-11-03,Bomba_Agua,172,22,0
2027-11-03,Ventilador_Norte,106,23,1
2027-11-03,Generador_Respaldo,83,3,0
2027-11-03,Banda_Transportadora,221,17,0
2027-11-04,Motor_Principal,467,24,0
2027-11-04,Compresor_A,270,18,0
2027-11-04,Bomba_Agua,154,21,0
2027-11-04,Ventilador_Norte,113,24,0
2027-11-04,Generador_Respaldo,73,1,0
2027-11-04,Banda_Transportadora,195,14,0
2027-11-05,Motor_Principal,541,20,0
2027-11-05,Compresor_A,311,17,3
2027-11-05,Bomba_Agua,148,24,0
2027-11-05,Ventilador_Norte,120,24,0
2027-11-05,Generador_Respaldo,83,1,0
2027-11-05,Banda_Transportadora,216,16,0
2027-11-06,Motor_Principal,499,24,0
2027-11-06,Compresor_A,267,19,0
2027-11-06,Bomba_Agua,156,24,0
2027-11-06,Ventilador_Norte,111,24,0
2027-11-06,Generador_Respaldo,83,4,0
2027-11-06,Banda_Transportadora,181,16,0
2027-11-07,Motor_Principal,416,22,0
2027-11-07,Compresor_A,323,17,0
2027-11-07,Bomba_Agua,143,23,0
2027-11-07,Ventilador_Norte,96,21,0
2027-11-07,Generador_Respaldo,74,5,0
2027-11-07,Banda_Transportadora,225,11,0
2027-11-08,Motor_Principal,431,24,0
2027-11-08,Compresor_A,344,15,0
2027-11-08,Bomba_Agua,145,22,3
2027-11-08,Ventilador_Norte,102,24,0
2027-11-08,Generador_Respaldo,80,3,0
2027-11-08,Banda_Transportadora,201,15,0
2027-11-09,Motor_Principal,484,24,0
2027-11-09,Compresor_A,317,17,0
2027-11-09,Bomba_Agua,146,24,0
2027-11-09,Ventilador_Norte,107,23,0
2027-11-09,Generador_Respaldo,95,3,0
2027-11-09,Banda_Transportadora,230,15,0
2027-11-10,Motor_Principal,435,22,0
2027-11-10,Compresor_A,293,18,1
2027-11-10,Bomba_Agua,155,24,0
2027-11-10,Ventilador_Norte,116,24,0
2027-11-10,Generador_Respaldo,80,1,0
2027-11-10,Banda_Transportadora,245,14,0
2027-11-11,Motor_Principal,353,20,0
2027-11-11,Compresor_A,333,20,0
2027-11-11,Bomba_Agua,175,21,0
2027-11-11,Ventilador_Norte,108,20,0
2027-11-11,Generador_Respaldo,101,3,0
2027-11-11,Banda_Transportadora,163,18,0
2027-11-12,Motor_Principal,369,21,2
2027-11-12,Compresor_A,306,17,0
2027-11-12,Bomba_Agua,159,21,0
2027-11-12,Ventilador_Norte,114,24,0
2027-11-12,Generador_Respaldo,79,1,0
2027-11-12,Banda_Transportadora,222,16,0
2027-11-13,Motor_Principal,371,22,0
2027-11-13,Compresor_A,361,19,0
2027-11-13,Bomba_Agua,176,22,0
2027-11-13,Ventilador_Norte,90,24,0
2027-11-13,Generador_Respaldo,68,4,0
2027-11-13,Banda_Transportadora,214,15,0
2027-11-14,Motor_Principal,466,21,0
2027-11-14,Compresor_A,277,15,3
2027-11-14,Bomba_Agua,159,24,0
2027-11-14,Ventilador_Norte,107,24,0
2027-11-14,Generador_Respaldo,80,4,0
2027-11-14,Banda_Transportadora,231,15,0
2027-11-15,Motor_Principal,410,23,0
2027-11-15,Compresor_A,318,17,0
2027-11-15,Bomba_Agua,137,21,0
2027-11-15,Ventilador_Norte,116,20,0
2027-11-15,Generador_Respaldo,82,3,0
2027-11-15,Banda_Transportadora,228,17,0
2027-11-16,Motor_Principal,496,22,0
2027-11-16,Compresor_A,295,14,0
2027-11-16,Bomba_Agua,163,24,0
2027-11-16,Ventilador_Norte,120,22,0
2027-11-16,Generador_Respaldo,83,5,0
2027-11-16,Banda_Transportadora,219,13,0
2027-11-17,Motor_Principal,433,24,0
2027-11-17,Compresor_A,355,15,0
2027-11-17,Bomba_Agua,147,24,3
2027-11-17,Ventilador_Norte,106,23,0
2027-11-17,Generador_Respaldo,85,0,2
2027-11-17,Banda_Transportadora,218,13,2
2027-11-18,Motor_Principal,504,24,2
2027-11-18,Compresor_A,311,18,0
2027-11-18,Bomba_Agua,137,20,0
2027-11-18,Ventilador_Norte,111,24,0
2027-11-18,Generador_Respaldo,95,1,0
2027-11-18,Banda_Transportadora,225,13,0
2027-11-19,Motor_Principal,494,24,0
2027-11-19,Compresor_A,305,16,0
2027-11-19,Bomba_Agua,163,24,0
2027-11-19,Ventilador_Norte,106,24,0
2027-11-19,Generador_Respaldo,90,2,0
2027-11-19,Banda_Transportadora,232,15,0
2027-11-20,Motor_Principal,453,23,0
2027-11-20,Compresor_A,339,21,1
2027-11-20,Bomba_Agua,143,24,0
2027-11-20,Ventilador_Norte,111,21,0
2027-11-20,Generador_Respaldo,72,4,0
2027-11-20,Banda_Transportadora,206,15,0
2027-11-21,Motor_Principal,396,18,0
2027-11-21,Compresor_A,367,20,0
2027-11-21,Bomba_Agua,143,21,0
2027-11-21,Ventilador_Norte,110,21,0
2027-11-21,Generador_Respaldo,85,6,0
2027-11-21,Banda_Transportadora,187,18,0
2027-11-22,Motor_Principal,410,24,0
2027-11-22,Compresor_A,316,18,2
2027-11-22,Bomba_Agua,158,24,0
2027-11-22,Ventilador_Norte,106,24,0
2027-11-22,Generador_Respaldo,86,4,0
2027-11-22,Banda_Transportadora,198,13,0
2027-11-23,Motor_Principal,352,20,0
2027-11-23,Compresor_A,296,18,0
2027-11-23,Bomba_Agua,127,21,0
2027-11-23,Ventilador_Norte,119,24,0
2027-11-23,Generador_Respaldo,75,1,0
2027-11-23,Banda_Transportadora,197,16,0
2027-11-24,Motor_Principal,376,20,0
2027-11-24,Compresor_A,270,20,0
2027-11-24,Bomba_Agua,170,24,0
2027-11-24,Ventilador_Norte,102,24,0
2027-11-24,Generador_Respaldo,101,3,0
2027-11-24,Banda_Transportadora,246,17,0
2027-11-25,Motor_Principal,433,22,0
2027-11-25,Compresor_A,337,19,2
2027-11-25,Bomba_Agua,158,24,0
2027-11-25,Ventilador_Norte,109,22,0
2027-11-25,Generador_Respaldo,88,4,0
2027-11-25,Banda_Transportadora,231,15,0
2027-11-26,Motor_Principal,564,23,0
2027-11-26,Compresor_A,357,17,3
2027-11-26,Bomba_Agua,152,23,0
2027-11-26,Ventilador_Norte,109,24,0
2027-11-26,Generador_Respaldo,93,3,0
2027-11-26,Banda_Transportadora,245,17,0
2027-11-27,Motor_Principal,466,21,0
2027-11-27,Compresor_A,272,18,0
2027-11-27,Bomba_Agua,173,22,0
2027-11-27,Ventilador_Norte,102,23,0
2027-11-27,Generador_Respaldo,89,2,0
2027-11-27,Banda_Transportadora,205,16,0
2027-11-28,Motor_Principal,441,22,3
2027-11-28,Compresor_A,278,21,0
2027-11-28,Bomba_Agua,159,21,0
2027-11-28,Ventilador_Norte,117,23,0
2027-11-28,Generador_Respaldo,98,3,0
2027-11-28,Banda_Transportadora,173,17,0
2027-11-29,Motor_Principal,375,23,0
2027-11-29,Compresor_A,323,16,0
2027-11-29,Bomba_Agua,153,22,0
2027-11-29,Ventilador_Norte,104,23,0
2027-11-29,Generador_Respaldo,69,1,0
2027-11-29,Banda_Transportadora,207,17,0
2027-11-30,Motor_Principal,474,22,0
2027-11-30,Compresor_A,318,18,0
2027-11-30,Bomba_Agua,152,24,0
2027-11-30,Ventilador_Norte,127,20,0
2027-11-30,Generador_Respaldo,80,2,0
2027-11-30,Banda_Transportadora,214,14,0
2027-12-01,Motor_Principal,450,24,0
2027-12-01,Compresor_A,262,19,0
2027-12-01,Bomba_Agua,160,23,0
2027-12-01,Ventilador_Norte,108,22,0
2027-12-01,Generador_Respaldo,75,3,0
2027-12-01,Banda_Transportadora,235,19,0
2027-12-02,Motor_Principal,419,20,0
2027-12-02,Compresor_A,352,18,0
2027-12-02,Bomba_Agua,127,24,0
2027-12-02,Ventilador_Norte,125,24,0
2027-12-02,Generador_Respaldo,90,2,0
2027-12-02,Banda_Transportadora,198,15,3
2027-12-03,Motor_Principal,438,20,0
2027-12-03,Compresor_A,277,20,0
2027-12-03,Bomba_Agua,146,22,0
2027-12-03,Ventilador_Norte,116,24,0
2027-12-03,Generador_Respaldo,91,3,3
2027-12-03,Banda_Transportadora,219,15,0
2027-12-04,Motor_Principal,477,24,3
2027-12-04,Compresor_A,302,22,0
2027-12-04,Bomba_Agua,150,21,0
2027-12-04,Ventilador_Norte,118,24,0
2027-12-04,Generador_Respaldo,76,4,1
2027-12-04,Banda_Transportadora,230,17,0
2027-12-05,Motor_Principal,425,22,0
2027-12-05,Compresor_A,347,16,0
2027-12-05,Bomba_Agua,162,22,0
2027-12-05,Ventilador_Norte,112,23,0
2027-12-05,Generador_Respaldo,77,5,0
2027-12-05,Banda_Transportadora,242,14,0
2027-12-06,Motor_Principal,416,21,0
2027-12-06,Compresor_A,362,16,0
2027-12-06,Bomba_Agua,151,24,0
2027-12-06,Ventilador_Norte,117,24,0
2027-12-06,Generador_Respaldo,78,2,0
2027-12-06,Banda_Transportadora,166,14,0
2027-12-07,Motor_Principal,508,16,0
2027-12-07,Compresor_A,303,17,0
2027-12-07,Bomba_Agua,136,23,0
2027-12-07,Ventilador_Norte,123,21,0
2027-12-07,Generador_Respaldo,84,3,0
2027-12-07,Banda_Transportadora,215,16,0
2027-12-08,Motor_Principal,442,18,3
2027-12-08,Compresor_A,340,16,0
2027-12-08,Bomba_Agua,148,21,0
2027-12-08,Ventilador_Norte,138,23,0
2027-12-08,Generador_Respaldo,78,3,0
2027-12-08,Banda_Transportadora,190,16,0
2027-12-09,Motor_Principal,405,24,0
2027-12-09,Compresor_A,322,18,0
2027-12-09,Bomba_Agua,166,22,0
2027-12-09,Ventilador_Norte,90,24,0
2027-12-09,Generador_Respaldo,98,6,1
2027-12-09,Banda_Transportadora,229,13,0
2027-12-10,Motor_Principal,537,20,0
2027-12-10,Compresor_A,255,15,0
2027-12-10,Bomba_Agua,175,24,0
2027-12-10,Ventilador_Norte,100,24,0
2027-12-10,Generador_Respaldo,91,1,0
2027-12-10,Banda_Transportadora,205,13,0
2027-12-11,Motor_Principal,430,23,0
2027-12-11,Compresor_A,325,19,0
2027-12-11,Bomba_Agua,154,24,0
2027-12-11,Ventilador_Norte,109,24,0
2027-12-11,Generador_Respaldo,83,4,0
2027-12-11,Banda_Transportadora,183,14,0
2027-12-12,Motor_Principal,434,21,0
2027-12-12,Compresor_A,228,18,0
2027-12-12,Bomba_Agua,118,24,0
2027-12-12,Ventilador_Norte,100,24,0
2027-12-12,Generador_Respaldo,95,6,0
2027-12-12,Banda_Transportadora,197,12,0
2027-12-13,Motor_Principal,549,22,0
2027-12-13,Compresor_A,275,15,0
2027-12-13,Bomba_Agua,139,23,0
2027-12-13,Ventilador_Norte,143,22,0
2027-12-13,Generador_Respaldo,83,2,0
2027-12-13,Banda_Transportadora,202,15,0
2027-12-14,Motor_Principal,554,20,0
2027-12-14,Compresor_A,301,20,0
2027-12-14,Bomba_Agua,160,24,0
2027-12-14,Ventilador_Norte,111,22,0
2027-12-14,Generador_Respaldo,74,1,0
2027-12-14,Banda_Transportadora,204,16,0
2027-12-15,Motor_Principal,418,21,0
2027-12-15,Compresor_A,287,18,3
2027-12-15,Bomba_Agua,150,20,0
2027-12-15,Ventilador_Norte,102,24,0
2027-12-15,Generador_Respaldo,79,2,0
2027-12-15,Banda_Transportadora,228,14,0
2027-12-16,Motor_Principal,416,21,2
2027-12-16,Compresor_A,316,15,0
2027-12-16,Bomba_Agua,163,24,0
2027-12-16,Ventilador_Norte,108,22,0
2027-12-16,Generador_Respaldo,78,3,2
2027-12-16,Banda_Transportadora,211,14,1
2027-12-17,Motor_Principal,527,23,0
2027-12-17,Compresor_A,304,16,3
2027-12-17,Bomba_Agua,165,24,0
2027-12-17,Ventilador_Norte,107,22,0
2027-12-17,Generador_Respaldo,91,2,0
2027-12-17,Banda_Transportadora,220,17,0
2027-12-18,Motor_Principal,462,20,0
2027-12-18,Compresor_A,386,21,0
2027-12-18,Bomba_Agua,162,23,0
2027-12-18,Ventilador_Norte,103,24,0
2027-12-18,Generador_Respaldo,67,4,0
2027-12-18,Banda_Transportadora,188,17,0
2027-12-19,Motor_Principal,497,21,0
2027-12-19,Compresor_A,306,16,0
2027-12-19,Bomba_Agua,141,24,0
2027-12-19,Ventilador_Norte,111,21,0
2027-12-19,Generador_Respaldo,74,6,0
2027-12-19,Banda_Transportadora,189,16,0
2027-12-20,Motor_Principal,471,24,0
2027-12-20,Compresor_A,353,17,0
2027-12-20,Bomba_Agua,162,21,0
2027-12-20,Ventilador_Norte,107,24,0
2027-12-20,Generador_Respaldo,84,4,0
2027-12-20,Banda_Transportadora,199,11,0
2027-12-21,Motor_Principal,380,24,2
2027-12-21,Compresor_A,281,17,2
2027-12-21,Bomba_Agua,143,24,0
2027-12-21,Ventilador_Norte,101,24,0
2027-12-21,Generador_Respaldo,87,4,0
2027-12-21,Banda_Transportadora,261,17,0
2027-12-22,Motor_Principal,436,19,0
2027-12-22,Compresor_A,300,16,3
2027-12-22,Bomba_Agua,118,24,0
2027-12-22,Ventilador_Norte,138,22,0
2027-12-22,Generador_Respaldo,112,2,0
2027-12-22,Banda_Transportadora,200,16,0
2027-12-23,Motor_Principal,429,22,0
2027-12-23,Compresor_A,363,16,0
2027-12-23,Bomba_Agua,161,23,0
2027-12-23,Ventilador_Norte,102,22,0
2027-12-23,Generador_Respaldo,91,2,0
2027-12-23,Banda_Transportadora,261,18,0
2027-12-24,Motor_Principal,448,22,0
2027-12-24,Compresor_A,293,19,0
2027-12-24,Bomba_Agua,144,24,0
2027-12-24,Ventilador_Norte,113,19,0
2027-12-24,Generador_Respaldo,83,5,0
2027-12-24,Banda_Transportadora,226,12,0
2027-12-25,Motor_Principal,533,23,0
2027-12-25,Compresor_A,344,16,2
2027-12-25,Bomba_Agua,128,24,0
2027-12-25,Ventilador_Norte,102,24,2
